id,name,lat,long,created_at
4a26bfac-405b-4456-a4fa-0fa276cf1ab6,Pasar 23 Maret,0.741595984978156,124.308692430393,2026-04-21 08:13:35.941275+00
72baeb24-bd64-4a5d-8ebe-74f13552668b,Pasar Poyowa Kecil,0.720813405532594,124.291921101915,2026-04-21 08:13:35.941275+00
75070b7a-0816-4b44-bd29-b22830b51d39,Pasar Genggulang,0.752935670135016,124.314290379467,2026-04-21 08:13:35.941275+00
dfbb6806-c95c-4299-8559-c59f46bef31c,Pasar Jajan,0.738412515687386,124.31159795033,2026-04-21 08:13:35.941275+00
e51efb21-ec27-48fa-a957-8d34c0b4467f,Area PUPR,0.745612444219645,124.317124179533,2026-04-21 14:18:38.002315+00
